,avg_tripduration,total_trips,unique_start_stations,unique_end_stations,usertype_Customer,usertype_Subscriber
2022-11-23,892.19902087224,73868,6468,1939,12004,61864
2022-11-24,1196.0909491139384,37886,5693,1876,10640,27246
2022-11-25,899.4328827158697,43127,5940,1905,8857,34270
2022-11-26,1079.3644330061613,59613,6369,1936,15451,44162
2022-11-27,816.6530837358332,34622,5699,1874,6208,28414
2022-11-28,798.2598673012549,73068,6551,1948,8947,64121
2022-11-29,751.1372194283612,75407,6482,1960,8367,67040
2022-11-30,658.9916486402024,54454,6106,1928,5531,48923
2022-12-01,833.7270702911751,73173,5491,1847,8295,64878
2022-12-02,778.5422702043761,74951,5600,1870,10627,64324
2022-12-03,866.6302755501999,45429,5106,1804,8343,37086
2022-12-04,892.82533900355,62606,5467,1834,12756,49850
2022-12-05,771.8900612068501,73891,5602,1868,8976,64915
2022-12-06,795.3852415317929,52639,5260,1836,5353,47286
2022-12-07,788.8496014463896,74044,5510,1866,8687,65357
2022-12-08,824.9446071321643,89347,5699,1879,12351,76996
2022-12-09,821.5272872518019,76825,5660,1865,11331,65494
2022-12-10,872.4388318365577,63441,5471,1863,12567,50874
2022-12-11,807.2046407146029,32718,4871,1783,5407,27311
2022-12-12,720.0930036521581,59960,5332,1844,5927,54033
